pid,start_time,end_time,epoch_start,epoch_end,complete_title,media_type,masterbrand,service,brand_pid,is_clip,categories,tags
b00j4c2s,1236639660,1237244460,2009-03-09T23:01:00,2009-03-16T23:01:00,the_maharajas_motor_car:_the_story_of_rolls-royce_in_india,video,bbc_four,bbc_four,,0,[9100005:1:factual.9200047:2:cars_and_motors.9200055:2:history],[india.automobile.maharaja.automotive_industry.rolls-royce_limited]
b00j022f,1236678420,1237283220,2009-03-10T09:47:00,2009-03-17T09:47:00,the_prime_ministers:_series_1:_sir_robert_peel,audio,bbc_radio_four,bbc_radio_four,b01083zj,0,[9100005:1:factual.9200045:2:life_stories.9200055:2:history.9200058:2:politics],[politics_of_the_united_kingdom.10_downing_street.prime_minister]
b00j0q53,1236851220,1237456020,2009-03-12T09:47:00,2009-03-19T09:47:00,in_our_time:_the_library_of_alexandria,audio,bbc_radio_four,bbc_radio_four,b006qykl,0,[9100005:1:factual.9200041:2:arts_culture_and_the_media.9200055:2:history],[africa.history.history_of_science.ancient_greece]
b00j7rmv,1237057140,1237661940,2009-03-14T18:59:00,2009-03-21T18:59:00,cbeebies_bedtime_stories:_pink!,video,cbeebies,cbeebies,,0,[9100004:1:learning.9200037:2:pre-school.9100001:1:childrens.9200002:2:entertainment_and_comedy],[]
b00j3xd1,1237283220,1237888020,2009-03-17T09:47:00,2009-03-24T09:47:00,the_prime_ministers:_series_1:_lord_palmerston,audio,bbc_radio_four,bbc_radio_four,b01083zj,0,[9100005:1:factual.9200045:2:life_stories.9200055:2:history.9200058:2:politics],[politics_of_the_united_kingdom.10_downing_street.prime_minister]
b00792s6,1237290871,1237895671,2009-03-17T11:54:31,2009-03-24T11:54:31,coast:_shorts:_scotland_-_cardigan_bay,video,bbc_two,bbc_two,b006mvlc,0,[9100005:1:factual.9200059:2:science_and_nature],[]
b0079cpt,1237290878,1237895678,2009-03-17T11:54:38,2009-03-24T11:54:38,chucklevision:_series_19:_strictly_chuckle,video,cbbc,bbc_one,b006w487,0,[dubbedaudiodescribed:1:audio_described.9100001:1:childrens.9200002:2:entertainment_and_comedy],[]
b00hy0xr,1237302382,1237907182,2009-03-17T15:06:22,2009-03-24T15:06:22,trapped:_series_3:_walton,video,cbbc,cbbc,b00clsbc,0,[9100001:1:childrens.9200002:2:entertainment_and_comedy.9200998:2:games_and_quizzes],[]
b00j7s19,1237302606,1237907406,2009-03-17T15:10:06,2009-03-24T15:10:06,lockie_leonard:_series_one:_barry_goes_pop,video,cbbc,cbbc,b00tcwj6,0,[9100001:1:childrens.9200002:2:entertainment_and_comedy],[]
b00j622b,1237371529,1237976329,2009-03-18T10:18:49,2009-03-25T10:18:49,trueman_and_riley:_series_2:_a_mans_world,audio,bbc_radio_four_extra,bbc_7,b00j8bql,0,[9100003:1:drama.9200018:2:crime],[]
b008wwfk,1237373164,1237977964,2009-03-18T10:46:04,2009-03-25T10:46:04,something_special:_series_3:_football,video,cbeebies,cbeebies,b006m8q4,0,[9100001:1:childrens.9200002:2:entertainment_and_comedy],[]
b00jj3yv,1237667760,1238272560,2009-03-21T20:36:00,2009-03-28T20:36:00,total_wipeout:_series_1:_episode_8,video,bbc_one,bbc_one,b00lpnkd,0,[9100099:1:entertainment.9200996:2:games_and_quizzes],[richard_hammond.obstacle_course.amanda_byram]
b00j6xxv,1237888020,1238492820,2009-03-24T09:47:00,2009-03-31T09:47:00,the_prime_ministers:_series_1:_benjamin_disraeli,audio,bbc_radio_four,bbc_radio_four,b01083zj,0,[9100005:1:factual.9200045:2:life_stories.9200055:2:history.9200058:2:politics],[politics_of_the_united_kingdom.10_downing_street.prime_minister]
b00j8fz2,1237905625,1238510425,2009-03-24T14:40:25,2009-03-31T14:40:25,radio_3_lunchtime_concert:_llyr_williams_at_the_bbc_hoddinott_hall:_episode_1,audio,bbc_radio_three,bbc_radio_three,b006tny5,0,[9100006:1:music.9200063:2:classical],[]
b00fnfnv,1237917902,1238522702,2009-03-24T18:05:02,2009-03-31T18:05:02,second_thoughts:_series_2:_maybe_baby,audio,bbc_7,bbc_7,b00fn2q0,0,[9100098:1:comedy.9200010:2:sitcoms],[]
b00j8x8d,1238076120,1238680920,2009-03-26T14:02:00,2009-04-02T14:02:00,radio_3_lunchtime_concert:_llyr_williams_at_the_bbc_hoddinott_hall:_episode_3,audio,bbc_radio_three,bbc_radio_three,b006tny5,0,[9100006:1:music.9200063:2:classical],[]
b00jh1fy,1238180347,1238785147,2009-03-27T18:59:07,2009-04-03T18:59:07,lockie_leonard:_series_one:_the_domino_effect,video,cbbc,cbbc,b00tcwj6,0,[signed:1:signed.9100001:1:childrens.9200002:2:entertainment_and_comedy],[]
b00cv2s3,1238274983,1238879783,2009-03-28T21:16:23,2009-04-04T21:16:23,top_gear:_series_11:_episode_6,video,bbc_two,bbc_two,b006mj59,0,[signed:1:signed.9100099:1:entertainment.9200995:2:review_shows.9100005:1:factual.9200047:2:cars_and_motors],[]
b00fzxj0,1238341560,1238946360,2009-03-29T15:46:00,2009-04-05T15:46:00,bheir_dhomh_am_fonn:_episode_4,video,bbc_alba,bbc_alba,,0,[9100095:1:scotland.9100006:1:music],[]
b00fvcg8,1238348160,1238952960,2009-03-29T17:36:00,2009-04-05T17:36:00,3rd_and_bird:_series_1:_perfect_picnic,video,cbeebies,cbeebies,b00cdv9q,0,[9100001:1:childrens.9200002:2:entertainment_and_comedy],[]
b00dgm2h,1238414492,1239019292,2009-03-30T12:01:32,2009-04-06T12:01:32,bargain_hunt:_series_21:_builth_wells,video,bbc_one,bbc_one,b006nb9z,0,[9100005:1:factual.9300054:1:lifestyle_and_leisure.9200043:2:antiques],[]
b00jck84,1238489220,1239094020,2009-03-31T08:47:00,2009-04-07T08:47:00,the_prime_ministers:_series_1:_david_lloyd_george,audio,bbc_radio_four,bbc_radio_four,b01083zj,0,[9100005:1:factual.9200045:2:life_stories.9200055:2:history.9200058:2:politics],[politics_of_the_united_kingdom.10_downing_street.prime_minister]
b00djtdl,1238500993,1239105793,2009-03-31T12:03:13,2009-04-07T12:03:13,bargain_hunt:_series_21:_gloucester,video,bbc_one,bbc_one,b006nb9z,0,[9100005:1:factual.9300054:1:lifestyle_and_leisure.9200043:2:antiques],[]
b00dhgq7,1238587310,1239192110,2009-04-01T12:01:50,2009-04-08T12:01:50,bargain_hunt:_series_21:_belfast,video,bbc_one,bbc_one,b006nb9z,0,[9100005:1:factual.9300054:1:lifestyle_and_leisure.9200043:2:antiques],[]
b00f2jlz,1238605291,1239210091,2009-04-01T17:01:31,2009-04-08T17:01:31,chuggington:_series_1:_brewster_goes_bananas,video,cbeebies,bbc_two,b00tw8ly,0,[9100001:1:childrens.9200002:2:entertainment_and_comedy.9200999:2:animation],[]
b00dgk63,1238673661,1239278461,2009-04-02T12:01:01,2009-04-09T12:01:01,bargain_hunt:_series_21:_oswestry,video,bbc_one,bbc_one,b006nb9z,0,[9100005:1:factual.9300054:1:lifestyle_and_leisure.9200043:2:antiques],[]
b00dgj60,1238760060,1239364860,2009-04-03T12:01:00,2009-04-10T12:01:00,bargain_hunt:_series_21:_gloucester,video,bbc_one,bbc_one,b006nb9z,0,[9100005:1:factual.9300054:1:lifestyle_and_leisure.9200043:2:antiques],[]
b00jnnnz,1238781569,1239386369,2009-04-03T17:59:29,2009-04-10T17:59:29,lockie_leonard:_series_one:_joy..._to_the_world,video,cbbc,cbbc,b00tcwj6,0,[signed:1:signed.9100001:1:childrens.9200002:2:entertainment_and_comedy],[]
b00hhv68,1239036400,1239641200,2009-04-06T16:46:40,2009-04-13T16:46:40,mister_maker_comes_to_town:_series_1:_episode_1,video,cbeebies,bbc_one,b01729c8,0,[signed:1:signed.9100004:1:learning.9200037:2:pre-school.9100001:1:childrens.9200001:2:activities],[]
b007jqkk,1239092623,1239697423,2009-04-07T08:23:43,2009-04-14T08:23:43,radio_shuttleworth:_series_2:_episode_5,audio,bbc_7,bbc_7,b00cnlry,0,[9100099:1:entertainment.9200014:2:variety_shows.9100006:1:music],[]
b00df4mt,1239105660,1239710460,2009-04-07T12:01:00,2009-04-14T12:01:00,bargain_hunt:_series_21:_rockingham,video,bbc_one,bbc_one,b006nb9z,0,[9100005:1:factual.9300054:1:lifestyle_and_leisure.9200043:2:antiques],[]
b00jhvhn,1239205929,1239810729,2009-04-08T15:52:09,2009-04-15T15:52:09,great_lives:_series_18:_napoleon_bonaparte,audio,bbc_radio_four,bbc_radio_four,b006qxsb,0,[9100005:1:factual.9200045:2:life_stories],[france]
b00jj13p,1239222720,1239827520,2009-04-08T20:32:00,2009-04-15T20:32:00,debating_animals:_series_1:_the_cat_and_the_dog,audio,bbc_radio_four,bbc_radio_four,b00yzfc2,0,[9100005:1:factual.9200059:2:science_and_nature.9300054:1:lifestyle_and_leisure.9200042:2:pets_and_animals],[david_attenborough.dog.animal.cat]
b00jn8bc,1239266820,1239871620,2009-04-09T08:47:00,2009-04-16T08:47:00,in_our_time:_brave_new_world,audio,bbc_radio_four,bbc_radio_four,b006qykl,0,[9100005:1:factual.9200041:2:arts_culture_and_the_media.9200055:2:history],[california.cultural_history.1930s.20th_century.writer.literature]
b00jj0sm,1239288671,1239893471,2009-04-09T14:51:11,2009-04-16T14:51:11,bringing_up_britain:_series_2:_episode_1,audio,bbc_radio_four,bbc_radio_four,b00jj0s5,0,[9100005:1:factual.9200051:2:families_and_relationships],[family.parenting.childhood]
b00hhp4x,1239295560,1239900360,2009-04-09T16:46:00,2009-04-16T16:46:00,mister_maker:_series_2:_episode_4,video,cbeebies,bbc_one,b00hkt5c,0,[signed:1:signed.9100001:1:childrens.9200001:2:activities],[]
b00jjls9,1239309120,1239913920,2009-04-09T20:32:00,2009-04-16T20:32:00,power_failure?_the_story_of_the_battery,audio,bbc_radio_four,bbc_radio_four,,0,[9100005:1:factual.9200059:2:science_and_nature],[]
b00gnwk7,1239525060,1240129860,2009-04-12T08:31:00,2009-04-19T08:31:00,richard_hammonds_blast_lab:_series_1:_episode_1,video,cbbc,bbc_two,b00lg89m,0,[9100001:1:childrens.9200002:2:entertainment_and_comedy.9200998:2:games_and_quizzes],[]
b00jm3cj,1239724447,1240329247,2009-04-14T15:54:07,2009-04-21T15:54:07,inside_the_child_prisons:_episode_1,audio,bbc_radio_four,bbc_radio_four,,0,[9100005:1:factual.9200057:2:crime_and_justice.9300054:1:lifestyle_and_leisure.9200054:2:health_and_wellbeing],[childhood]
b00jmv21,1239739251,1240344051,2009-04-14T20:00:51,2009-04-21T20:00:51,blairs_faith_foundation,audio,bbc_radio_four,bbc_radio_four,,0,[9100005:1:factual.9200058:2:politics.9100008:1:religion_and_ethics],[tony_blair]
b00jw9ym,1239832892,1240437692,2009-04-15T22:01:32,2009-04-22T22:01:32,siubhlaidh_mi_na_cladaichean,audio,bbc_radio_nan_gaidheal,bbc_radio_nan_gaidheal,,0,[9100005:1:factual.9200059:2:science_and_nature.9100095:1:scotland],[]
b00jm66f,1239895169,1240499969,2009-04-16T15:19:29,2009-04-23T15:19:29,the_prime_ministers:_series_1:_clement_attlee,audio,bbc_radio_four,bbc_radio_four,b01083zj,0,[9100005:1:factual.9200045:2:life_stories.9200055:2:history.9200058:2:politics],[politics_of_the_united_kingdom.10_downing_street.prime_minister]
b0079cch,1240052569,1240657369,2009-04-18T11:02:49,2009-04-25T11:02:49,young_dracula:_series_1:_episode_5,video,cbbc,bbc_one,b006mhcn,0,[signed:1:signed.9100001:1:childrens.9200003:2:drama],[]
b00jrpvq,1240255920,1240860720,2009-04-20T19:32:00,2009-04-27T19:32:00,inside_the_child_prisons:_episode_2,audio,bbc_radio_four,bbc_radio_four,,0,[9100005:1:factual.9200057:2:crime_and_justice.9300054:1:lifestyle_and_leisure.9200054:2:health_and_wellbeing],[adolescence.childhood.school]
b00jzw7k,1240497660,1241102460,2009-04-23T14:41:00,2009-04-30T14:41:00,arthur:_series_13:_prunella_deegan_and_the_disappointing_ending,video,cbbc,bbc_one,b006mhc1,0,[9100001:1:childrens.9200002:2:entertainment_and_comedy.9200999:2:animation],[]
b00k3n1j,1240595950,1241200750,2009-04-24T17:59:10,2009-05-01T17:59:10,cbeebies_bedtime_stories:_wendells_workshop,video,cbeebies,cbeebies,,0,[9100004:1:learning.9200037:2:pre-school.9100001:1:childrens.9200002:2:entertainment_and_comedy],[]
b00h515f,1240734697,1241339497,2009-04-26T08:31:37,2009-05-03T08:31:37,richard_hammonds_blast_lab:_series_1:_episode_3,video,cbbc,bbc_two,b00lg89m,0,[signed:1:signed.9100001:1:childrens.9200002:2:entertainment_and_comedy.9200998:2:games_and_quizzes],[]
b00jwrsd,1240744774,1241349574,2009-04-26T11:19:34,2009-05-03T11:19:34,the_reunion:_26/04/2009,audio,bbc_radio_four,bbc_radio_four,b007x9vc,0,[9100005:1:factual.9200045:2:life_stories],[1960s.narcotic]
b00jwxvq,1240765837,1241370637,2009-04-26T17:10:37,2009-05-03T17:10:37,open_book:_hilary_mantel_brian_chikwava_will_self_and_fictional_dentists,audio,bbc_radio_four,bbc_radio_four,b006qp6p,0,[9100005:1:factual.9200041:2:arts_culture_and_the_media],[africa.book.writer]
b00jzwsc,1240844160,1241448960,2009-04-27T14:56:00,2009-05-04T14:56:00,arthur:_series_13:_the_good_the_bad_and_the_binky,video,cbbc,bbc_one,b006mhc1,0,[9100001:1:childrens.9200002:2:entertainment_and_comedy.9200999:2:animation],[]
b00hy54z,1240850804,1241455604,2009-04-27T16:46:44,2009-05-04T16:46:44,mister_maker:_series_2:_episode_16,video,cbeebies,bbc_one,b00hkt5c,0,[signed:1:signed.9100001:1:childrens.9200001:2:activities],[]
b00jwy34,1240862626,1241467426,2009-04-27T20:03:46,2009-05-04T20:03:46,the_wonder_cure?,audio,bbc_radio_four,bbc_radio_four,,0,[9100005:1:factual.9300054:1:lifestyle_and_leisure.9200054:2:health_and_wellbeing],[mental_health.suicide.smoking.narcotic.depression_(mood)]
b0078tsz,1240915583,1241520383,2009-04-28T10:46:23,2009-05-05T10:46:23,something_special:_series_1:_moving,video,cbeebies,cbeebies,b006m8q4,0,[9100001:1:childrens.9200002:2:entertainment_and_comedy],[]
b00k6pf4,1241016975,1241621775,2009-04-29T14:56:15,2009-05-06T14:56:15,arthur:_series_13:_the_blackout,video,cbbc,bbc_one,b006mhc1,0,[9100001:1:childrens.9200002:2:entertainment_and_comedy.9200999:2:animation],[]
b00fvwk6,1241136796,1241741596,2009-05-01T00:13:16,2009-05-08T00:13:16,brian_appletons_history_of_rock_n_roll:_kajaboohoo,audio,bbc_7,bbc_7,,0,[9100098:1:comedy.9200012:2:spoof.9200130:2:music],[]
b00j35lr,1241196360,1241801160,2009-05-01T16:46:00,2009-05-08T16:46:00,mister_maker:_series_2:_episode_20,video,cbeebies,bbc_one,b00hkt5c,0,[signed:1:signed.9100001:1:childrens.9200001:2:activities],[]
b00f67jg,1241455560,1242060360,2009-05-04T16:46:00,2009-05-11T16:46:00,the_sarah_jane_adventures:_series_2:_secrets_of_the_stars:_part_1,video,cbbc,cbbc,b006qgb3,0,[dubbedaudiodescribed:1:audio_described.signed:1:signed.9100001:1:childrens.9200003:2:drama],[]
b00k36fj,1241497860,1242102660,2009-05-05T04:31:00,2009-05-12T04:31:00,timeshift:_series_9:_farm_to_pharma:_the_rise_and_rise_of_food_science,video,bbc_four,bbc_four,b006np8r,0,[9100005:1:factual],[]
b009g7l7,1241521262,1242126062,2009-05-05T11:01:02,2009-05-12T11:01:02,get_squiggling:_series_1:_frog_prince,video,cbeebies,bbc_two,b009069f,0,[signed:1:signed.9100001:1:childrens.9200002:2:entertainment_and_comedy.9200999:2:animation],[]
b00k3x7h,1241551576,1242156376,2009-05-05T19:26:16,2009-05-12T19:26:16,on_the_ropes:_marjorie_lambert,audio,bbc_radio_four,bbc_radio_four,b0071nm9,0,[9100005:1:factual.9200045:2:life_stories],[adolescence.parenting.childhood.child_protection]
b00k4bgq,1241640173,1242244973,2009-05-06T20:02:53,2009-05-13T20:02:53,unreliable_evidence:_the_law_and_the_unborn,audio,bbc_radio_four,bbc_radio_four,b007nq8d,0,[9100005:1:factual.9200057:2:crime_and_justice],[law]
b00fvcy5,1241683590,1242288390,2009-05-07T08:06:30,2009-05-14T08:06:30,3rd_and_bird:_series_1:_pie_fair,video,cbeebies,cbeebies,b00cdv9q,0,[9100001:1:childrens.9200002:2:entertainment_and_comedy],[]
b009gdch,1241711949,1242316749,2009-05-07T15:59:09,2009-05-14T15:59:09,get_squiggling:_series_1:_bee,video,cbeebies,bbc_two,b009069f,0,[signed:1:signed.9100001:1:childrens.9200002:2:entertainment_and_comedy.9200999:2:animation],[]
b00k4g9l,1241729926,1242334726,2009-05-07T20:58:46,2009-05-14T20:58:46,the_new_galileos:_the_large_binocular_telescope,audio,bbc_radio_four,bbc_radio_four,,0,[9100005:1:factual.9200059:2:science_and_nature],[astronomy.outer_space.telescope]
b00k4kkj,1241788990,1242393790,2009-05-08T13:23:10,2009-05-15T13:23:10,more_or_less:_08/05/2009,audio,bbc_radio_four,bbc_radio_four,b006qshd,0,[9100005:1:factual],[mathematics]
b00k3x23,1242073605,1242678405,2009-05-11T20:26:45,2009-05-18T20:26:45,frances_forgotten_concentration_camps,audio,bbc_radio_four,bbc_radio_four,,0,[9100005:1:factual.9200055:2:history],[france]
b00f68pm,1242117141,1242721941,2009-05-12T08:32:21,2009-05-19T08:32:21,gastronuts:_series_1:_food_we_throw_away,video,cbbc,cbbc,b00qnrlt,0,[signed:1:signed.9100001:1:childrens.9200004:2:factual],[]
b00kkf8l,1242147686,1242752486,2009-05-12T17:01:26,2009-05-19T17:01:26,weakest_link:_12/05/2009,video,bbc_one,bbc_one,b006mgvw,0,[9100099:1:entertainment.9200996:2:games_and_quizzes],[]
b00793sd,1242154876,1242759676,2009-05-12T19:01:16,2009-05-19T19:01:16,coast:_series_2:_arran_to_gretna,video,bbc_two,bbc_one,b006mvlc,0,[dubbedaudiodescribed:1:audio_described.9100005:1:factual.9200059:2:science_and_nature],[]
b00kh4kc,1242235810,1242840610,2009-05-13T17:30:10,2009-05-20T17:30:10,cobhair_bho_anna:_series_1:_episode_5,video,bbc_alba,bbc_alba,b00vngkw,0,[9100001:1:childrens.9200999:2:animation.9100095:1:scotland],[]
b007962t,1242286560,1242891360,2009-05-14T07:36:00,2009-05-21T07:36:00,numberjacks:_series_1:_zero_the_hero,video,cbeebies,bbc_two,b006mhcr,0,[signed:1:signed.9100004:1:learning.9200037:2:pre-school.9100001:1:childrens.9200002:2:entertainment_and_comedy.9200999:2:animation],[]
b00k9h9g,1242290820,1242895620,2009-05-14T08:47:00,2009-05-21T08:47:00,in_our_time:_the_siege_of_vienna,audio,bbc_radio_four,bbc_radio_four,b006qykl,0,[9100005:1:factual.9200041:2:arts_culture_and_the_media.9200055:2:history],[islam.religion.17th_century.christianity.war.history.europe.early_modern_period]
b00k9hn9,1242335049,1242939849,2009-05-14T21:04:09,2009-05-21T21:04:09,the_landfill_designers,audio,bbc_radio_four,bbc_radio_four,,0,[9100005:1:factual.9200059:2:science_and_nature],[technology.design.environmental_issue]
b007l3p0,1242431169,1243035969,2009-05-15T23:46:09,2009-05-22T23:46:09,coming_of_age:_series_1:_b..._low_job,video,bbc_three,bbc_three,b00pzdq9,0,[9100098:1:comedy.9200010:2:sitcoms],[]
b00jcrwx,1242570703,1243175503,2009-05-17T14:31:43,2009-05-24T14:31:43,trapped:_series_3:_glasgow,video,cbbc,cbbc,b00clsbc,0,[signed:1:signed.9100001:1:childrens.9200002:2:entertainment_and_comedy.9200998:2:games_and_quizzes],[]
b00kctxc,1242673159,1243277959,2009-05-18T18:59:19,2009-05-25T18:59:19,front_row:_18/05/2009,audio,bbc_radio_four,bbc_radio_four,b006qsq5,0,[9100005:1:factual.9200041:2:arts_culture_and_the_media],[]
b00kmjb8,1242691256,1243296056,2009-05-19T00:00:56,2009-05-26T00:00:56,trusadh:_series_1:_clan_macquarrie,video,bbc_alba,bbc_alba,b00sgbgd,0,[9100005:1:factual.9200045:2:life_stories.9100095:1:scotland],[]
b00jzxz0,1242974777,1243579577,2009-05-22T06:46:17,2009-05-29T06:46:17,arthur:_series_13:_the_secret_guardians,video,cbbc,bbc_one,b006mhc1,0,[9100001:1:childrens.9200002:2:entertainment_and_comedy.9200999:2:animation],[]
b00dw4jv,1243036260,1243641060,2009-05-22T23:51:00,2009-05-29T23:51:00,coming_of_age:_series_1:_dick_and_fanny,video,bbc_three,bbc_three,b00pzdq9,0,[9100098:1:comedy.9200010:2:sitcoms],[]
b00kj9ys,1243268920,1243873720,2009-05-25T16:28:40,2009-06-01T16:28:40,travellers_tree:_series_5:_the_british_seaside,audio,bbc_radio_four,bbc_radio_four,b006skyg,0,[9300054:1:lifestyle_and_leisure.9200060:2:travel],[kent.cornwall.seaside_resort.recession]
b00kj9yx,1243281809,1243886609,2009-05-25T20:03:29,2009-06-01T20:03:29,hearts_and_minds:_episode_1,audio,bbc_radio_four,bbc_radio_four,,0,[9100005:1:factual.9200055:2:history.9200058:2:politics],[soviet_union.cold_war.berlin.philosophy.communism]
b00ktdzj,1243285364,1243890164,2009-05-25T21:02:44,2009-06-01T21:02:44,whos_watching_you?:_episode_1,video,bbc_two,bbc_two,,0,[signed:1:signed.9100005:1:factual],[]
b00kh4dm,1243331872,1243936672,2009-05-26T09:57:52,2009-06-02T09:57:52,the_living_world:_marsh_harriers,audio,bbc_radio_four,bbc_radio_four,b007qyz3,0,[9100005:1:factual.9200059:2:science_and_nature],[bird.animal.marsh-harrier]
b00khztd,1243339140,1243943940,2009-05-26T11:59:00,2009-06-02T11:59:00,you_and_yours:_call_you_and_yours,audio,bbc_radio_four,bbc_radio_four,b006qps9,0,[9100005:1:factual.9200049:2:consumer],[mental_health.employment]
b00jzygg,1243503896,1244108696,2009-05-28T09:44:56,2009-06-04T09:44:56,horrible_histories:_series_1:_episode_2,video,cbbc,bbc_one,b00sp0l8,0,[dubbedaudiodescribed:1:audio_described.9100001:1:childrens.9200004:2:factual],[]
